"state","county","district","precinct","party","votes","candidate","office","dataverse","mode","writein","jurisdiction","state_po","state_fips","state_cen","state_ic","stage","year","special"
"New Hampshire","Cheshire","10","Swanzey","republican",1233,"Dan LeClair","State Senate","state","total","FALSE","Swanzey","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Tamworth","democrat",554,"Christopher T. Meier","State Senate","state","total","FALSE","Tamworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Tamworth","republican",708,"Jeb Bradley","State Senate","state","total","FALSE","Tamworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Tamworth","libertarian",34,"Tania M. Butler","State Senate","state","total","FALSE","Tamworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","9","Temple","democrat",390,"Jeanne Dietsch","State Senate","state","total","FALSE","Temple","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","9","Temple","republican",349,"Dan Hynes","State Senate","state","total","FALSE","Temple","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","1","Thornton","democrat",582,"Jeff Woodburn","State Senate","state","total","FALSE","Thornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","1","Thornton","republican",505,"David J. Starr","State Senate","state","total","FALSE","Thornton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","2","Tilton","republican",721,"Bob Giuda","State Senate","state","total","FALSE","Tilton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","2","Tilton","democrat",604,"Bill Bolton","State Senate","state","total","FALSE","Tilton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","9","Troy","republican",358,"Dan Hynes","State Senate","state","total","FALSE","Troy","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","9","Troy","democrat",357,"Jeanne Dietsch","State Senate","state","total","FALSE","Troy","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Tuftonboro","libertarian",18,"Tania M. Butler","State Senate","state","total","FALSE","Tuftonboro","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Tuftonboro","republican",926,"Jeb Bradley","State Senate","state","total","FALSE","Tuftonboro","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Tuftonboro","democrat",480,"Christopher T. Meier","State Senate","state","total","FALSE","Tuftonboro","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","8","Unity","democrat",226,"Jenn Alford Teaster","State Senate","state","total","FALSE","Unity","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","8","Unity","republican",351,"Ruth Ward","State Senate","state","total","FALSE","Unity","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Wakefield","democrat",643,"Christopher T. Meier","State Senate","state","total","FALSE","Wakefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Wakefield","libertarian",42,"Tania M. Butler","State Senate","state","total","FALSE","Wakefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Wakefield","republican",1325,"Jeb Bradley","State Senate","state","total","FALSE","Wakefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Walpole","libertarian",38,"Ian Freeman","State Senate","state","total","FALSE","Walpole","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Walpole","democrat",1089,"Jay Kahn","State Senate","state","total","FALSE","Walpole","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Walpole","republican",607,"Dan LeClair","State Senate","state","total","FALSE","Walpole","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","15","Warner","democrat",853,"Dan Feltes","State Senate","state","total","FALSE","Warner","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","15","Warner","republican",613,"Pamela Ean","State Senate","state","total","FALSE","Warner","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Warren","republican",205,"Bob Giuda","State Senate","state","total","FALSE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","2","Warren","democrat",136,"Bill Bolton","State Senate","state","total","FALSE","Warren","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","8","Washington","republican",313,"Ruth Ward","State Senate","state","total","FALSE","Washington","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Sullivan","8","Washington","democrat",227,"Jenn Alford Teaster","State Senate","state","total","FALSE","Washington","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","3","Waterville Valley","libertarian",6,"Tania M. Butler","State Senate","state","total","FALSE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","3","Waterville Valley","republican",92,"Jeb Bradley","State Senate","state","total","FALSE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","3","Waterville Valley","democrat",124,"Christopher T. Meier","State Senate","state","total","FALSE","Waterville Valley","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","8","Weare","republican",2122,"Ruth Ward","State Senate","state","total","FALSE","Weare","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","8","Weare","democrat",1457,"Jenn Alford Teaster","State Senate","state","total","FALSE","Weare","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","7","Webster","republican",456,"Harold F. French","State Senate","state","total","FALSE","Webster","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","7","Webster","democrat",405,"Mason Donovan","State Senate","state","total","FALSE","Webster","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Wentworth","democrat",143,"Bill Bolton","State Senate","state","total","FALSE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","2","Wentworth","republican",273,"Bob Giuda","State Senate","state","total","FALSE","Wentworth","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","1","Wentworths Location","republican",13,"David J. Starr","State Senate","state","total","FALSE","Wentworths Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","1","Wentworths Location","democrat",3,"Jeff Woodburn","State Senate","state","total","FALSE","Wentworths Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Westmoreland","libertarian",0,"Ian Freeman","State Senate","state","total","FALSE","Westmoreland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Westmoreland","republican",324,"Dan LeClair","State Senate","state","total","FALSE","Westmoreland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Westmoreland","democrat",521,"Jay Kahn","State Senate","state","total","FALSE","Westmoreland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","1","Whitefield","democrat",391,"Jeff Woodburn","State Senate","state","total","FALSE","Whitefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","1","Whitefield","republican",464,"David J. Starr","State Senate","state","total","FALSE","Whitefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Wilmot","democrat",415,"Bill Bolton","State Senate","state","total","FALSE","Wilmot","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Merrimack","2","Wilmot","republican",330,"Bob Giuda","State Senate","state","total","FALSE","Wilmot","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","11","Wilton","republican",828,"Gary L. Daniels","State Senate","state","total","FALSE","Wilton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","11","Wilton","democrat",953,"Shannon E. Chandley","State Senate","state","total","FALSE","Wilton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Winchester","republican",551,"Dan LeClair","State Senate","state","total","FALSE","Winchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Winchester","democrat",725,"Jay Kahn","State Senate","state","total","FALSE","Winchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","10","Winchester","libertarian",35,"Ian Freeman","State Senate","state","total","FALSE","Winchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","19","Windham","republican",3805,"Regina Birdsell","State Senate","state","total","FALSE","Windham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","19","Windham","democrat",2649,"Kristina Durocher","State Senate","state","total","FALSE","Windham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","8","Windsor","republican",76,"Ruth Ward","State Senate","state","total","FALSE","Windsor","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","8","Windsor","democrat",18,"Jenn Alford Teaster","State Senate","state","total","FALSE","Windsor","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Wolfeboro","democrat",1380,"Christopher T. Meier","State Senate","state","total","FALSE","Wolfeboro","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Wolfeboro","libertarian",45,"Tania M. Butler","State Senate","state","total","FALSE","Wolfeboro","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","3","Wolfeboro","republican",2206,"Jeb Bradley","State Senate","state","total","FALSE","Wolfeboro","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","1","Woodstock","republican",315,"David J. Starr","State Senate","state","total","FALSE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","1","Woodstock","democrat",273,"Jeff Woodburn","State Senate","state","total","FALSE","Woodstock","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Albany","democrat",201,"Chris Pappas","US House","house","total","FALSE","Albany","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Albany","libertarian",3,"Dan Belforti","US House","house","total","FALSE","Albany","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Albany","republican",126,"Eddie Edwards","US House","house","total","FALSE","Albany","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Alton","democrat",976,"Chris Pappas","US House","house","total","FALSE","Alton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Alton","republican",1699,"Eddie Edwards","US House","house","total","FALSE","Alton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Alton","libertarian",26,"Dan Belforti","US House","house","total","FALSE","Alton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Auburn","libertarian",35,"Dan Belforti","US House","house","total","FALSE","Auburn","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Auburn","republican",1618,"Eddie Edwards","US House","house","total","FALSE","Auburn","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Auburn","democrat",1205,"Chris Pappas","US House","house","total","FALSE","Auburn","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Barnstead","democrat",832,"Chris Pappas","US House","house","total","FALSE","Barnstead","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Barnstead","republican",1100,"Eddie Edwards","US House","house","total","FALSE","Barnstead","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Barnstead","libertarian",48,"Dan Belforti","US House","house","total","FALSE","Barnstead","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Strafford","1","Barrington","democrat",2266,"Chris Pappas","US House","house","total","FALSE","Barrington","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Strafford","1","Barrington","libertarian",79,"Dan Belforti","US House","house","total","FALSE","Barrington","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Strafford","1","Barrington","republican",1977,"Eddie Edwards","US House","house","total","FALSE","Barrington","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Bartlett","republican",638,"Eddie Edwards","US House","house","total","FALSE","Bartlett","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Bartlett","libertarian",17,"Dan Belforti","US House","house","total","FALSE","Bartlett","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Bartlett","democrat",1046,"Chris Pappas","US House","house","total","FALSE","Bartlett","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","1","Bedford","republican",5390,"Eddie Edwards","US House","house","total","FALSE","Bedford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","1","Bedford","libertarian",83,"Dan Belforti","US House","house","total","FALSE","Bedford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Hillsborough","1","Bedford","democrat",5462,"Chris Pappas","US House","house","total","FALSE","Bedford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Belmont","republican",1497,"Eddie Edwards","US House","house","total","FALSE","Belmont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Belmont","democrat",1156,"Chris Pappas","US House","house","total","FALSE","Belmont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Belknap","1","Belmont","libertarian",38,"Dan Belforti","US House","house","total","FALSE","Belmont","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Brentwood","libertarian",35,"Dan Belforti","US House","house","total","FALSE","Brentwood","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Brentwood","republican",1036,"Eddie Edwards","US House","house","total","FALSE","Brentwood","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Brentwood","democrat",1055,"Chris Pappas","US House","house","total","FALSE","Brentwood","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Brookfield","republican",215,"Eddie Edwards","US House","house","total","FALSE","Brookfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Brookfield","libertarian",11,"Dan Belforti","US House","house","total","FALSE","Brookfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Brookfield","democrat",164,"Chris Pappas","US House","house","total","FALSE","Brookfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","1","Campton","democrat",848,"Chris Pappas","US House","house","total","FALSE","Campton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","1","Campton","libertarian",33,"Dan Belforti","US House","house","total","FALSE","Campton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Grafton","1","Campton","republican",679,"Eddie Edwards","US House","house","total","FALSE","Campton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Candia","republican",1199,"Eddie Edwards","US House","house","total","FALSE","Candia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Candia","libertarian",23,"Dan Belforti","US House","house","total","FALSE","Candia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Candia","democrat",815,"Chris Pappas","US House","house","total","FALSE","Candia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Chatham","democrat",73,"Chris Pappas","US House","house","total","FALSE","Chatham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Chatham","libertarian",2,"Dan Belforti","US House","house","total","FALSE","Chatham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Chatham","republican",86,"Eddie Edwards","US House","house","total","FALSE","Chatham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Chester","libertarian",27,"Dan Belforti","US House","house","total","FALSE","Chester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Chester","democrat",1015,"Chris Pappas","US House","house","total","FALSE","Chester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Chester","republican",1331,"Eddie Edwards","US House","house","total","FALSE","Chester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Conway","republican",1537,"Eddie Edwards","US House","house","total","FALSE","Conway","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Conway","democrat",2433,"Chris Pappas","US House","house","total","FALSE","Conway","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Carroll","1","Conway","libertarian",52,"Dan Belforti","US House","house","total","FALSE","Conway","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Rockingham","1","Danville","republican",1035,"Eddie Edwards","US House","house","total","FALSE","Danville","NH",33,12,4,"gen","2018","FALSE"
